年,月,日,気圧,降水量,平均気温,最高気温,最低気温,平均湿度,最小湿度,平均風速,最大風速（風速）,最大風速（風向）,日照時間
2021,7,1,1006.6,17.5,23.9,26.2,22.5,95.0,82.0,1.2,2.7,東北東,0.1
2021,7,2,1006.8,0.5,26.5,30.7,22.8,88.0,67.0,1.7,3.9,南南東,7.2
2021,7,3,1009.8,3.5,27.0,31.5,24.7,88.0,66.0,1.5,3.7,南東,3.0
2021,7,4,1012.3,0.0,27.1,29.7,25.3,90.0,80.0,1.7,3.3,南,0.1
2021,7,5,1012.6,1.0,27.8,31.9,25.7,86.0,67.0,1.6,3.5,南東,3.7
2021,7,6,1011.8,0.0,27.4,31.0,24.9,84.0,66.0,1.4,3.8,南東,3.3
2021,7,7,1010.6,0.0,27.4,31.0,24.5,84.0,69.0,1.4,3.0,南東,2.1
2021,7,8,1008.1,0.0,27.6,31.0,25.7,84.0,70.0,1.3,3.0,東南東,0.2
2021,7,9,1008.4,5.0,26.6,29.0,25.2,90.0,80.0,1.1,2.9,東北東,0.1
2021,7,10,1011.0,0.0,26.6,29.9,24.6,87.0,71.0,1.2,2.7,東,0.2
2021,7,11,1012.6,0.0,27.5,31.9,23.4,77.0,61.0,1.8,4.0,南東,12.6
2021,7,12,1012.6,35.5,25.5,31.3,22.1,84.0,64.0,1.6,5.1,東北東,3.7
2021,7,13,1013.5,0.0,26.2,31.4,21.6,83.0,61.0,1.5,3.9,南東,9.8
2021,7,14,1014.7,10.0,25.6,31.4,22.9,83.0,62.0,1.7,4.4,南東,7.8
2021,7,15,1017.2,13.5,24.8,29.7,22.6,84.0,57.0,1.6,3.2,東南東,5.0
2021,7,16,1016.6,80.0,22.8,24.1,21.4,96.0,88.0,1.3,3.0,西,0.0
2021,7,17,1014.9,6.0,25.2,30.9,22.0,89.0,55.0,1.5,3.7,東南東,2.8
2021,7,18,1013.8,35.5,24.9,28.0,23.0,94.0,80.0,1.2,5.7,東,0.2
2021,7,19,1015.3,0.0,27.3,31.7,24.0,79.0,58.0,1.6,3.8,南東,12.6
2021,7,20,1014.9,0.0,26.9,31.6,22.1,74.0,54.0,2.0,3.7,南,13.1
2021,7,21,1013.5,0.0,27.1,31.7,22.4,72.0,50.0,1.9,3.7,南東,12.3
2021,7,22,1012.0,0.0,27.3,31.8,22.9,71.0,52.0,1.8,3.7,南南東,10.8
2021,7,23,1010.7,0.0,27.3,31.9,23.6,73.0,57.0,2.0,3.5,南,7.5
2021,7,24,1010.4,0.0,27.4,32.1,22.9,71.0,52.0,1.8,3.4,南,12.0
2021,7,25,1009.3,0.0,27.2,31.5,23.0,72.0,55.0,1.8,3.7,南,10.9
2021,7,26,1005.7,0.0,27.7,33.5,22.9,70.0,47.0,1.9,4.2,南東,13.0
2021,7,27,1000.9,0.0,29.0,36.4,23.7,68.0,39.0,1.8,4.2,南東,12.8
2021,7,28,1001.8,0.0,28.5,33.3,24.1,73.0,51.0,2.0,3.7,南東,9.9
2021,7,29,1002.4,0.0,28.6,32.9,25.5,73.0,52.0,1.8,4.0,南東,11.9
2021,7,30,1002.0,0.0,28.2,32.7,23.4,71.0,56.0,1.9,4.1,南東,12.8
2021,7,31,1002.1,0.0,28.6,33.6,24.0,68.0,45.0,1.9,4.6,南東,12.7
2021,8,1,1002.8,0.0,28.6,34.0,24.1,71.0,47.0,1.9,3.7,東南東,11.0
2021,8,2,1006.4,0.0,28.0,32.7,24.4,73.0,53.0,1.7,3.8,南東,6.2
2021,8,3,1009.9,0.0,28.5,34.1,23.6,71.0,45.0,1.9,4.1,南東,11.3
2021,8,4,1010.7,0.0,29.2,34.5,25.4,74.0,51.0,2.0,4.6,南東,7.9
2021,8,5,1006.8,0.0,29.0,33.3,25.1,77.0,63.0,1.9,3.8,南東,10.9
2021,8,6,1003.2,3.5,28.7,34.7,25.6,76.0,49.0,2.1,5.8,東南東,4.1
2021,8,7,1002.8,1.0,29.0,34.8,25.2,76.0,53.0,1.8,3.9,南西,8.0
2021,8,8,1002.2,59.0,28.7,33.8,25.1,81.0,57.0,2.8,10.8,東南東,8.1
2021,8,9,995.8,9.0,28.7,32.4,25.3,73.0,54.0,3.3,6.6,東南東,1.8
2021,8,10,1008.4,0.0,28.2,33.3,22.6,69.0,47.0,1.8,3.8,南南東,9.5
2021,8,11,1013.2,1.0,25.8,29.5,23.0,81.0,65.0,1.6,2.8,南,0.7
2021,8,12,1012.8,53.0,24.0,25.2,22.9,96.0,91.0,1.2,2.4,東北東,0.0
2021,8,13,1007.5,93.0,25.7,26.7,23.6,96.0,90.0,2.0,6.1,南西,0.0
2021,8,14,1006.0,25.5,26.4,27.5,25.3,96.0,89.0,1.0,1.8,東北東,0.0
2021,8,15,1010.1,31.0,26.0,29.1,23.5,94.0,79.0,1.3,3.7,東,0.0
2021,8,16,1014.8,4.5,24.5,26.4,23.0,89.0,73.0,1.0,2.0,西,0.0
2021,8,17,1010.5,65.5,24.6,26.7,23.4,96.0,87.0,1.6,3.8,東,0.0
2021,8,18,1010.0,51.5,25.1,26.4,23.8,94.0,85.0,2.1,4.9,南南西,0.3
2021,8,19,1013.3,227.0,23.2,25.7,21.7,97.0,86.0,2.0,7.0,東南東,0.3
2021,8,20,1016.5,45.5,24.3,29.0,21.8,92.0,68.0,1.5,5.1,西南西,1.9
2021,8,21,1014.4,151.0,24.4,27.8,21.9,96.0,83.0,1.3,5.0,西南西,0.2
2021,8,22,1013.2,0.5,27.2,30.7,24.3,90.0,75.0,1.6,3.6,南,2.4
2021,8,23,1012.4,0.0,27.7,31.5,25.5,87.0,69.0,1.8,3.8,南東,5.6
2021,8,24,1010.2,19.5,27.2,29.0,25.3,90.0,81.0,1.9,4.2,南西,0.0
2021,8,25,1011.9,0.0,28.3,32.2,25.0,85.0,68.0,1.6,4.1,南東,6.0
2021,8,26,1014.4,0.0,28.1,31.6,25.8,82.0,68.0,1.5,3.0,南南東,3.8
2021,8,27,1013.9,0.0,28.5,33.5,24.4,79.0,53.0,1.8,4.3,南東,10.3
2021,8,28,1013.5,0.0,28.5,33.3,24.2,78.0,53.0,1.8,4.5,南東,12.4
2021,8,29,1013.5,0.0,28.5,33.5,24.2,72.0,52.0,1.9,3.5,南東,12.4
2021,8,30,1014.6,0.0,28.4,33.5,24.0,75.0,55.0,1.8,4.0,南東,11.2
2021,8,31,1014.5,0.0,28.7,33.4,25.1,78.0,55.0,1.8,3.8,東南東,11.0
2021,9,1,1011.3,0.0,28.1,32.0,25.4,80.0,65.0,1.7,3.6,南東,3.2
2021,9,2,1008.0,0.0,27.4,31.2,25.2,81.0,63.0,1.5,3.6,南東,1.6
2021,9,3,1008.0,4.5,26.5,28.8,25.2,87.0,76.0,1.7,3.7,東南東,0.0
2021,9,4,1010.7,6.5,26.9,31.4,24.5,84.0,64.0,1.5,4.4,東,6.6
2021,9,5,1014.7,0.0,26.3,30.5,23.6,78.0,62.0,1.3,3.2,南東,1.6
2021,9,6,1014.4,0.0,26.3,30.7,23.0,73.0,46.0,1.4,3.0,南南東,4.6
2021,9,7,1013.6,18.0,25.2,29.8,22.8,81.0,57.0,1.7,3.6,南,3.1
2021,9,8,1010.3,31.0,26.1,30.1,23.1,89.0,68.0,1.7,4.6,東南東,2.6
2021,9,9,1011.7,0.0,27.4,31.9,23.9,80.0,51.0,1.7,4.0,南東,8.2
2021,9,10,1013.5,0.0,26.8,30.8,23.1,78.0,60.0,1.7,4.0,南東,9.6
2021,9,11,1012.5,1.5,27.0,31.2,24.9,80.0,56.0,1.6,4.0,南東,4.3
2021,9,12,1012.7,1.5,25.1,26.8,24.1,90.0,79.0,1.1,2.1,南南西,0.0
2021,9,13,1016.3,0.5,25.6,28.7,23.2,86.0,66.0,1.2,2.9,南西,0.6
2021,9,14,1016.4,20.0,20.9,24.1,19.1,92.0,78.0,1.7,4.3,西,0.0
2021,9,15,1012.4,6.5,24.4,28.5,21.1,88.0,69.0,1.5,2.5,南東,1.0
2021,9,16,1013.2,0.0,24.3,26.8,22.8,84.0,69.0,1.4,2.2,西,0.0
2021,9,17,1009.1,140.0,23.5,26.8,21.8,95.0,89.0,1.9,6.2,南南東,0.0
2021,9,18,1006.3,11.0,28.1,34.1,23.9,70.0,42.0,2.0,5.9,南,9.5
2021,9,19,1012.1,0.0,26.7,31.6,22.0,63.0,41.0,2.0,4.7,北北東,10.6
2021,9,20,1014.9,0.0,25.1,29.5,22.6,75.0,53.0,1.5,3.6,東南東,3.2
2021,9,21,1012.7,0.0,25.4,30.3,20.8,75.0,55.0,1.8,3.8,南,8.2
2021,9,22,1011.0,5.5,24.9,29.4,20.1,82.0,66.0,1.7,3.2,東,3.9
2021,9,23,1015.2,0.0,24.2,32.3,17.3,70.0,41.0,1.9,4.4,東南東,10.8
2021,9,24,1018.8,0.0,23.8,30.3,18.1,66.0,35.0,1.7,3.4,南東,9.9
2021,9,25,1020.3,0.0,24.0,29.7,18.5,70.0,44.0,1.6,3.2,南東,8.4
2021,9,26,1017.1,0.0,24.5,29.7,21.0,73.0,48.0,1.3,2.6,南,1.2
2021,9,27,1014.8,0.0,23.7,26.4,21.6,79.0,64.0,1.6,2.8,西北西,0.0
2021,9,28,1014.5,0.0,23.8,26.8,22.1,78.0,62.0,1.4,3.1,西,0.0
2021,9,29,1012.5,0.0,24.5,28.9,21.9,77.0,57.0,1.3,3.1,東北東,0.9
2021,9,30,1005.9,0.0,25.4,30.7,20.8,70.0,47.0,1.4,2.5,南東,4.9
2021,10,1,1002.4,0.0,26.9,31.2,21.7,51.0,34.0,2.2,5.5,北西,9.8
2021,10,2,1012.6,0.0,23.6,30.5,17.8,59.0,32.0,1.7,3.3,南,11.0
2021,10,3,1022.2,0.0,23.1,30.0,17.0,65.0,36.0,1.8,3.2,南東,11.0
2021,10,4,1025.2,0.0,24.0,30.1,18.1,73.0,48.0,1.7,3.5,南,10.4
2021,10,5,1022.3,0.0,24.3,29.4,20.3,72.0,45.0,1.6,3.6,南東,10.8
2021,10,6,1018.4,0.0,23.3,30.2,18.0,71.0,42.0,1.7,3.6,南東,10.8
2021,10,7,1018.1,0.0,24.2,30.9,18.7,71.0,45.0,1.7,3.8,南南東,10.0
2021,10,8,1020.3,0.0,24.7,29.1,21.1,75.0,55.0,1.7,3.9,南東,7.0
2021,10,9,1022.9,0.0,24.8,29.5,20.0,72.0,50.0,1.5,3.7,南東,9.9
2021,10,10,1021.7,0.0,24.9,29.5,20.5,71.0,52.0,1.6,3.5,南南西,10.7
2021,10,11,1018.8,38.0,23.1,24.3,22.1,93.0,86.0,1.2,2.6,東南東,0.1
2021,10,12,1020.5,0.0,25.4,30.6,22.0,82.0,52.0,1.6,3.1,南南東,10.0
2021,10,13,1019.9,0.5,25.2,29.6,22.1,83.0,62.0,1.5,3.5,南東,5.6
2021,10,14,1016.5,0.0,25.1,29.8,22.0,79.0,54.0,1.6,3.9,南南東,7.3
2021,10,15,1015.1,0.0,24.1,28.8,19.9,77.0,59.0,1.7,3.6,南南東,7.9
2021,10,16,1013.4,1.5,22.9,24.0,21.5,87.0,63.0,1.3,2.9,東北東,0.0
2021,10,17,1015.5,0.0,20.0,23.4,15.5,52.0,45.0,2.7,5.1,北東,2.9
2021,10,18,1020.3,0.0,17.9,22.3,14.3,50.0,33.0,1.7,4.7,北北東,9.1
2021,10,19,1014.8,0.0,18.5,25.1,14.0,60.0,32.0,1.9,4.4,西,5.6
2021,10,20,1016.2,0.0,16.2,19.8,13.6,51.0,34.0,2.0,4.3,北,2.4
2021,10,21,1017.9,0.5,14.7,18.8,11.4,64.0,36.0,1.2,2.8,北東,0.5
2021,10,22,1015.4,1.0,15.1,20.3,11.6,75.0,52.0,1.4,2.6,西南西,4.5
2021,10,23,1023.0,0.0,16.4,20.8,12.8,49.0,36.0,1.9,5.1,北東,9.1
2021,10,24,1024.9,0.0,15.6,21.1,9.8,61.0,38.0,1.5,3.6,西南西,5.8
2021,10,25,1019.0,38.0,14.1,15.6,12.6,89.0,70.0,1.5,3.9,東北東,0.0
2021,10,26,1016.0,0.0,17.3,24.4,11.7,67.0,41.0,1.8,3.8,北北東,10.1
2021,10,27,1016.7,0.0,17.5,24.5,12.1,70.0,39.0,1.6,3.1,南,9.2
2021,10,28,1017.7,0.0,17.9,24.3,11.3,56.0,25.0,0.0,0.0,北北東 ),10.2
2021,10,29,1020.7,0.0,17.7,23.6,13.3,45.0,28.0,2.1,4.5,北東,10.1
2021,10,30,1023.5,0.0,17.2,23.3,10.9,63.0,35.0,1.5,2.9,西,7.6
2021,10,31,1022.0,9.0,17.9,24.0,14.8,84.0,47.0,1.9,3.4,西南西,1.8
2021,11,1,1019.8,0.0,18.6,24.5,13.2,71.0,44.0,1.4,3.3,南東,7.8
2021,11,2,1016.7,0.0,18.0,23.6,13.9,59.0,25.0,1.6,3.7,北西,8.2
2021,11,3,1015.4,0.0,16.4,23.1,10.8,64.0,37.0,1.6,3.1,南南西,8.5
2021,11,4,1016.3,0.0,16.2,23.6,10.7,64.0,32.0,1.5,3.2,北北東,6.6
2021,11,5,1019.0,0.0,16.1,23.4,10.4,61.0,31.0,1.8,4.5,北北東,8.8
2021,11,6,1018.7,0.0,14.8,19.5,10.6,70.0,44.0,1.5,2.3,西,1.2
2021,11,7,1018.6,0.0,17.6,24.0,11.2,64.0,36.0,1.5,2.9,南西,5.7
2021,11,8,1014.5,78.0,18.6,22.9,15.4,87.0,66.0,2.9,7.6,東南東,0.9
2021,11,9,1008.4,0.0,16.4,20.6,12.1,64.0,43.0,2.3,3.9,北西,6.9
2021,11,10,1008.5,0.0,13.1,19.1,8.9,66.0,34.0,1.9,5.2,西,7.9
2021,11,11,1010.9,0.0,12.8,18.2,8.3,71.0,42.0,1.6,4.8,西,4.3
2021,11,12,1015.4,0.0,11.6,16.5,7.7,69.0,43.0,2.2,5.9,西南西,4.1
2021,11,13,1019.8,0.0,11.9,18.0,7.1,67.0,38.0,1.7,4.2,西,5.6
2021,11,14,1019.7,0.0,13.0,19.4,9.3,70.0,42.0,1.4,2.6,南南西,4.0
2021,11,15,1020.0,0.0,13.5,21.1,7.5,69.0,40.0,1.5,2.9,南西,8.0
2021,11,16,1020.8,0.0,14.6,20.8,9.3,65.0,35.0,1.4,2.4,西北西,7.6
2021,11,17,1021.2,0.0,14.4,21.1,9.4,64.0,35.0,1.5,2.9,南南西,9.5
2021,11,18,1018.9,0.0,14.3,20.6,9.9,69.0,35.0,1.6,2.9,南東,7.0
2021,11,19,1017.0,0.0,13.9,20.9,9.3,68.0,40.0,1.6,2.8,西北西,7.6
2021,11,20,1018.7,0.0,13.5,20.8,7.5,63.0,36.0,1.7,2.8,南東,9.4
2021,11,21,1019.7,0.0,14.1,20.5,8.6,70.0,37.0,1.4,2.4,西,3.5
2021,11,22,1008.8,40.0,14.4,17.5,12.4,84.0,52.0,1.7,4.0,北西,0.0
2021,11,23,1013.7,0.0,10.2,16.1,6.0,62.0,31.0,1.8,5.2,西南西,8.7
2021,11,24,1017.4,0.0,9.9,16.2,5.1,66.0,33.0,1.5,5.2,西,6.8
2021,11,25,1018.1,0.0,12.0,19.0,6.3,67.0,39.0,1.5,4.3,西南西,7.2
2021,11,26,1020.4,0.0,12.2,19.7,7.2,61.0,25.0,1.3,4.0,西,9.3
2021,11,27,1028.6,0.0,10.1,15.7,5.3,54.0,31.0,2.2,5.0,北西,7.6
2021,11,28,1032.5,0.0,9.3,16.8,3.7,59.0,26.0,1.7,3.0,西,9.4
2021,11,29,1029.0,0.0,10.0,16.8,4.2,72.0,48.0,1.4,2.6,南東,9.2
2021,11,30,1016.3,111.5,12.5,17.5,6.9,91.0,71.0,1.8,5.4,東南東,0.3
2021,12,1,1011.7,1.5,10.9,14.8,5.0,50.0,29.0,2.9,5.7,西南西,9.3
2021,12,2,1019.1,0.0,7.1,12.8,1.9,65.0,36.0,1.6,2.8,西北西,9.2
2021,12,3,1017.1,0.0,8.6,15.4,2.7,68.0,40.0,1.6,3.7,西,8.6
2021,12,4,1020.4,0.0,8.4,13.6,4.4,62.0,33.0,1.7,3.7,北西,8.8
2021,12,5,1027.5,0.0,8.4,15.0,2.6,67.0,36.0,1.7,2.9,西,8.9
2021,12,6,1025.0,0.0,11.0,17.1,5.9,74.0,47.0,1.5,2.8,南東,7.2
2021,12,7,1019.2,0.0,13.2,19.6,7.1,58.0,29.0,1.6,4.4,北北東,9.0
2021,12,8,1023.8,0.0,13.6,16.7,10.1,46.0,37.0,2.9,6.3,北,8.4
2021,12,9,1027.5,0.0,11.3,18.1,6.3,55.0,23.0,1.6,4.0,北東,8.9
2021,12,10,1024.8,0.0,11.7,18.1,7.5,72.0,48.0,1.4,2.5,南東,6.0
2021,12,11,1024.2,0.0,11.9,18.8,6.4,74.0,41.0,1.4,2.8,南東,8.8
2021,12,12,1018.4,0.0,13.3,19.9,8.1,65.0,36.0,2.0,4.6,西,7.6
2021,12,13,1020.1,0.0,10.0,14.8,5.8,58.0,37.0,1.8,4.2,北北東,6.0
2021,12,14,1021.4,0.0,8.7,15.1,2.9,68.0,36.0,1.4,3.4,南東,8.8
2021,12,15,1022.5,0.0,9.7,16.9,4.6,65.0,36.0,1.4,3.0,西南西,8.6
2021,12,16,1019.5,22.5,10.3,16.5,4.5,78.0,45.0,1.3,2.9,西,4.0
2021,12,17,1009.5,4.5,10.5,16.3,4.6,62.0,29.0,2.7,7.6,西北西,5.5
2021,12,18,1020.8,0.0,4.4,8.9,0.6,53.0,35.0,1.7,4.0,西北西,7.4
2021,12,19,1019.8,0.0,4.9,11.7,0.2,63.0,35.0,1.5,4.1,西,6.4
2021,12,20,1020.8,0.0,6.2,13.1,0.6,67.0,36.0,1.5,3.0,南南西,8.8
2021,12,21,1017.4,0.0,8.2,14.7,3.2,76.0,50.0,1.1,2.3,西,2.4
2021,12,22,1017.6,0.0,9.8,17.0,4.5,71.0,40.0,1.5,2.6,西,8.7
2021,12,23,1022.0,0.0,10.0,15.9,4.8,79.0,50.0,1.3,3.1,南東,7.4
2021,12,24,1017.9,2.0,11.1,15.9,7.2,81.0,63.0,1.5,2.6,西,1.0
2021,12,25,1014.7,0.0,9.6,14.1,3.9,60.0,25.0,2.3,5.6,西南西,8.7
2021,12,26,1021.9,0.0,3.4,7.3,0.5,42.0,24.0,2.7,5.8,西,8.6
2021,12,27,1024.7,0.0,2.9,8.5,-1.4,47.0,25.0,2.1,5.0,西南西,8.8
2021,12,28,1026.1,0.0,4.7,11.8,-1.1,65.0,36.0,1.3,3.0,南南東,8.7
2021,12,29,1021.2,0.0,6.7,12.0,2.0,71.0,47.0,1.3,2.3,西,0.8
2021,12,30,1016.6,0.0,7.2,13.5,2.4,56.0,25.0,2.4,6.5,西,8.8
2021,12,31,1020.9,0.0,4.6,8.4,1.1,44.0,25.0,2.1,5.7,西,8.9
2022,1,1,1026.3,0.0,4.7,11.6,-0.8,54.0,31.0,1.5,3.9,北北東,8.9
2022,1,2,1024.1,0.0,5.7,13.5,0.3,62.0,32.0,1.5,3.3,西,7.9
2022,1,3,1021.7,0.0,6.2,13.4,0.8,66.0,36.0,1.4,2.8,東南東,8.7
2022,1,4,1021.4,0.0,6.2,13.7,0.8,58.0,29.0,1.4,4.0,北北西,8.8
2022,1,5,1024.0,0.0,6.3,10.6,0.9,61.0,41.0,1.4,2.9,東,3.2
2022,1,6,1021.6,3.0,7.0,12.7,4.3,78.0,40.0,1.1,3.3,北北東,3.6
2022,1,7,1025.3,0.0,6.9,12.6,2.6,52.0,29.0,1.8,4.3,北北東,8.2
2022,1,8,1023.4,0.0,6.2,12.8,0.3,72.0,41.0,1.5,2.9,南東,8.6
2022,1,9,1018.5,0.0,8.2,15.2,1.8,62.0,35.0,1.4,2.8,南,6.3
2022,1,10,1017.5,0.0,9.4,15.5,3.8,60.0,26.0,1.4,2.6,西,9.2
2022,1,11,1009.7,1.5,7.6,13.6,1.9,70.0,39.0,2.1,5.8,西,3.2
2022,1,12,1014.4,0.0,4.4,9.7,0.9,51.0,27.0,1.8,4.9,北,9.0
2022,1,13,1012.8,0.0,3.7,9.7,-0.9,55.0,33.0,2.1,5.4,西南西,5.7
2022,1,14,1019.1,0.0,3.7,10.0,-1.6,50.0,26.0,1.8,4.3,北北東,9.3
2022,1,15,1022.1,0.0,5.1,11.6,0.0,60.0,33.0,1.5,2.6,南南東,7.3
2022,1,16,1020.9,0.0,6.8,15.2,-0.1,63.0,39.0,1.6,4.8,西,7.2
2022,1,17,1019.5,0.0,6.2,12.1,2.2,58.0,27.0,1.3,4.2,西南西,1.4
2022,1,18,1020.5,0.0,4.4,11.3,-0.4,55.0,28.0,1.5,4.1,北北東,8.9
2022,1,19,1020.5,0.0,4.2,11.3,-1.4,55.0,28.0,1.7,3.5,南南西,9.4
2022,1,20,1019.5,0.0,4.8,10.1,-0.2,52.0,29.0,2.0,4.7,北西,6.2
2022,1,21,1026.4,0.0,5.1,9.7,0.6,50.0,30.0,2.0,5.4,北,8.2
2022,1,22,1026.1,0.0,6.0,12.5,-0.5,67.0,46.0,1.3,3.2,東南東,7.9
2022,1,23,1018.7,27.0,8.2,9.5,6.7,94.0,80.0,1.1,2.3,西,0.0
2022,1,24,1014.1,0.5,9.8,13.2,6.1,57.0,40.0,2.0,4.2,北北東,8.0
2022,1,25,1018.0,0.0,7.6,11.5,5.0,75.0,65.0,1.1,2.0,西,1.2
2022,1,26,1018.8,0.0,8.9,16.7,2.7,61.0,33.0,1.7,4.7,北北東,9.2
2022,1,27,1019.0,0.0,8.4,14.2,4.2,58.0,29.0,1.3,2.8,南東,5.8
2022,1,28,1017.3,0.0,8.2,13.9,3.3,60.0,38.0,1.4,3.3,南東,8.8
2022,1,29,1014.9,0.0,7.7,11.5,5.0,57.0,37.0,1.2,2.2,東北東,0.6
2022,1,30,1014.2,0.0,7.9,11.0,5.1,43.0,30.0,1.2,2.8,北北西,0.4
2022,1,31,1019.1,0.0,6.7,12.8,1.5,50.0,24.0,1.8,4.6,北西,9.6
2022,2,1,1021.1,0.0,6.2,13.4,0.2,54.0,34.0,2.2,6.0,西南西,7.5
2022,2,2,1023.1,0.0,6.2,11.0,0.9,49.0,31.0,1.6,3.2,西北西,7.9
2022,2,3,1020.4,0.0,7.3,11.6,3.7,48.0,29.0,1.3,3.1,北北東,3.5
2022,2,4,1017.3,0.0,7.0,12.3,2.9,44.0,27.0,1.6,4.0,南東,8.6
2022,2,5,1017.7,0.0,4.2,8.1,0.3,44.0,23.0,2.8,6.5,西北西,9.8
2022,2,6,1021.7,0.0,3.1,9.3,-1.6,46.0,23.0,1.6,4.2,北西,9.5
2022,2,7,1024.4,0.0,4.8,10.2,-1.5,56.0,36.0,1.3,2.9,東南東,6.8
2022,2,8,1022.5,1.0,6.0,7.4,2.6,78.0,61.0,1.0,2.2,東,0.0
2022,2,9,1021.5,0.0,7.3,14.0,1.0,72.0,36.0,1.6,3.6,南西,9.0
